0,1
-4.083901922,-4.084523149
13.41126791,21.27625244
-6.453999816,-4.627967491
30.1917482,-9.670428545
24.62408795,-17.00042197
28.4616489,-14.17987289
-7.501239114,1.962014634
13.50159743,26.16076988
-9.083736886,-3.635402028
-8.797509911,2.365463905
18.50316197,26.4954601
18.63832889,21.08995355
27.4599101,-15.91355524
-6.81945495,2.596874363
-5.076118104,-3.80352823
15.61381204,20.03337292
-3.056820716,3.219118705
-3.224582931,2.248094887
12.68296971,20.86750607
-8.800724718,-0.870572355
-8.217566746,-4.805749647
-3.117532692,0.441920168
-6.150357215,2.740935952
-8.14147789,3.46973649
-5.992847159,3.621666358
26.51207865,-10.44090804
32.30331865,-11.95385584
24.90472108,-13.50093808
11.9620703,19.50661203
17.03835444,23.71374518
25.98632275,-17.10955916
27.23557421,-15.85568279
19.44885016,24.32060017
12.44708523,24.34397944
-3.044242866,-3.520189551
29.8292988,-14.00893223
18.67187473,20.46251795
23.98622681,-15.84843824
-9.01651086,1.680692736
-8.479229567,-4.500480836
-5.056602525,-3.906404396
-4.449723089,-1.134302649
-4.667917542,3.284245309
15.63488376,20.4995404
11.14120042,21.82926571
-9.354703402,-3.793953515
27.94166859,-13.7638351
15.01762857,25.06826934
15.78201352,19.35081247
-5.272784442,-1.908956788
-4.245337139,2.66723944
-9.223195804,1.301765021
11.02675345,23.60284796
15.19076117,20.47729556
-8.587885014,2.23564033
29.93170124,-15.12703174
28.53042704,-16.88107238
-7.880772961,2.06219152
-8.900432605,-1.117471476
-7.668923662,-3.579667306
24.26218637,-10.77500033
-4.31450493,0.147870793
-10.12645616,0.590648787
14.06476146,18.09822859
-3.461919129,2.782808707
-8.699740657,-2.194585005
17.67401193,22.55002139
-7.726237725,-2.846709606
18.1772863,22.65139449
23.25976855,-14.39348739
30.45161198,-16.66756153
19.0473471,23.89691904
-5.151044924,-0.097100561
15.90224215,22.069919
18.27415442,24.5280168
14.56732752,23.80874262
16.26027455,23.99429643
15.18202305,17.69578603
30.30491269,-16.86245474
15.4121312,18.32926426
25.25566524,-11.27923434
24.78218227,-10.18826855
28.97103469,-13.54269957
15.07767705,18.23718194
13.49052871,23.65609197
31.64700331,-11.49881692
24.18738292,-11.760146
-5.524157642,-2.993729443
13.67656851,22.48127908
24.01204041,-12.92436125
17.60754146,26.92406311
-6.77015445,-2.397746662
29.27490676,-18.10973377
26.23018648,-12.39826276
24.60339415,-16.37277227
28.59525434,-12.33949503
-9.152767067,3.271140282
-11.52504678,-0.760919067
-5.057509445,0.381751231
17.64429763,19.86830392
18.25031534,22.58483782
-10.88242961,-2.610680509
11.53166233,23.26691593
28.80758027,-14.33025846
13.11520253,18.99695928
11.86177538,20.13354283
15.43928301,26.193787
32.10852972,-14.50108956
12.69875024,23.96436093
31.04417585,-14.28276684
25.8139174,-12.23547821
20.27772375,23.52137275
29.77900245,-14.28596594
-10.3488922,-2.671203511
12.904987,22.46099443
31.36254013,-11.57872491
18.41664678,26.30673489
-6.085605644,2.909542685
24.71790472,-17.22522411
-6.581556739,4.578796016
-4.482936966,1.49725078
-6.934812868,4.26858679
24.24465183,-16.50380485
29.32401112,-16.08616398
27.00458109,-14.91355493
13.47886979,24.53865941
13.7478286,25.96032154
-8.02057514,-0.378156956
-2.854067071,0.171426776
19.22547166,21.80106834
30.84461773,-10.19006201
-10.76692338,0.110000408
16.79277907,20.13445901
18.40866117,20.83941083
-9.746029073,-2.15496427
26.37163959,-11.1239662
-8.197598398,1.370844344
15.04244417,26.27973884
24.86860724,-9.550376292
29.0423,-10.06478299
12.10355654,20.59170606
-3.334096286,-0.830345644
16.45079774,22.07038569
-4.060229592,2.958226027
24.81885607,-13.15221231
-4.692348763,-0.8636135
-5.917319779,-3.523611875
18.80120477,21.64995931
-3.957912266,-1.682779953
13.1415227,20.06332525
-7.231802018,-3.546854045
14.78074043,17.68474002
14.44685737,17.8180055
30.03379018,-14.23217362
-8.798962188,-0.967970946
12.96483861,19.53530048
27.85066128,-8.748217572
-8.232080432,-3.98558832
-10.41583803,2.035033349
17.7707231,19.76035189
31.99674431,-13.64047091
32.27001053,-11.64564425
26.76171836,-11.47533798
28.15154787,-13.23253811
25.01125393,-16.07161843
-10.13874747,-1.30710397
12.80884271,26.12459807
16.51267158,22.38612771
13.04298517,20.45262835
19.00956276,21.50369527
-8.190753773,4.494057808
17.81385136,19.95356364
-5.988577741,-0.926151439
16.48287989,17.85204368
-7.282048192,-1.526395135
-5.436388959,-4.090940148
28.24456434,-16.37416673
14.34433883,21.29141892
-3.314782021,-0.167218303
16.64502522,20.7157648
29.19436958,-10.72565386
-6.03650747,0.91122751
11.9116506,24.76981954
14.51370867,21.67629699
29.88920306,-15.09052882
18.9745234,23.63801794
-4.765423673,2.862363833
18.03211178,23.16171092
15.93172796,20.4168003
-9.923539093,-1.81095883
11.05807205,23.61204119
-9.500574236,1.286873947
-4.186930381,3.817590839
29.45807727,-13.47849991
32.11784463,-11.31470243
-10.83427611,-0.795373682
-6.442052103,1.36797294
-4.298757945,2.557522474
20.08993644,23.57210474
30.17223298,-14.20239742
30.99402063,-12.0891585
25.74948445,-9.164634788
28.26698649,-13.23822052
25.55982333,-15.99281141
27.05977585,-11.47941149
-5.24659323,1.652746123
13.33212225,26.13371291
-9.759589686,-1.950157772
-8.347132637,-0.323237172
23.29703889,-14.59266533
12.72764141,22.03592355
24.21249188,-16.80853447
-3.687113642,3.303193113
-3.286800952,1.744655248
24.22097734,-12.34671613
26.84281029,-14.0574714
-10.40625763,0.018554805
14.05375095,21.73822811
-4.561510119,-2.533117564
-7.709194843,-3.778337065
19.1786063,20.84922636
24.91365612,-11.4578876
31.25393318,-12.16386795
19.35411919,24.35802495
24.64773724,-12.8739009
-7.51787826,-0.600549008
25.33320607,-10.92757716
28.65137181,-12.44187336
-7.333981274,-3.970950974
25.11145761,-10.45869382
17.64010181,22.77445205
29.51559177,-13.55209241
24.51246419,-12.25592978
17.81655076,19.7618805
16.80414172,21.33329064
28.13425819,-13.86530359
17.64715794,21.11852363
11.57033888,22.97996292
30.66417696,-13.94739895
-9.224367821,0.156443587
27.64316546,-12.41604206
17.49714744,24.91375084
-9.402584635,3.876076351
27.88334047,-12.36568458
29.15222431,-11.3496607
-4.54864921,0.491647012
31.33801784,-10.48860952
17.19484808,23.14090702
18.56149117,24.13793453
17.89740445,18.21196802
20.11013898,23.19818641
27.10460823,-9.267753011
23.10984588,-12.25579192
-10.0497332,-1.539896017
-6.547012159,-2.844464778
29.19011625,-9.21232595
31.17867918,-15.5157692
